acc	evalue	score
QSB73211.1	1.2e-213	722.2
QSG93647.1	1.2e-213	722.2
QSG98270.1	1.2e-213	722.2
QSH02875.1	1.2e-213	722.2
QSH07377.1	1.2e-213	722.2
QSH11991.1	1.2e-213	722.2
QSH16605.1	1.2e-213	722.2
QSH21213.1	1.2e-213	722.2
QSH25827.1	1.2e-213	722.2
QSH30443.1	1.2e-213	722.2
SMF87102.1	1.2e-213	722.2
UFK51110.1	1.2e-213	722.2
VAV76362.1	1.2e-213	722.2
VEB11900.1	1.2e-213	722.2
AOP89522.1	1.2e-213	722.2
ALA00186.1	1.2e-213	722.2
APR43588.1	1.2e-213	722.2
ASA05544.1	1.2e-213	722.2
ASB85022.1	1.2e-213	722.2
AVU48754.1	1.2e-213	722.2
AWQ41618.1	1.2e-213	722.2
AWQ55832.1	1.2e-213	722.2
AWR67005.1	1.2e-213	722.2
AWX01790.1	1.2e-213	722.2
AXL97813.1	1.2e-213	722.2
AZU65422.1	1.2e-213	722.2
QBH61504.1	1.2e-213	722.2
QEL31725.1	1.2e-213	722.2
QIF26935.1	1.2e-213	722.2
QIF32050.1	1.2e-213	722.2
QMV76343.1	1.2e-213	722.2
QPO90756.1	1.2e-213	722.2
QRA71687.1	1.2e-213	722.2
API49741.1	1.2e-213	722.2
APJ56233.1	1.2e-213	722.2
AQV53503.1	1.2e-213	722.2
ATB75525.1	1.2e-213	722.2
AZZ28911.1	1.2e-213	722.2
BBQ46927.1	1.2e-213	722.2
BBR02506.1	1.2e-213	722.2
BBU02356.1	1.2e-213	722.2
QBY20970.1	1.2e-213	722.2
QCV41925.1	1.2e-213	722.2
QDK73463.1	1.2e-213	722.2
QDM86311.1	1.2e-213	722.2
QEF65641.1	1.2e-213	722.2
QEH91207.1	1.2e-213	722.2
QES68381.1	1.2e-213	722.2
QEZ41751.1	1.2e-213	722.2
QID73290.1	1.2e-213	722.2
QJF91015.1	1.2e-213	722.2
QJG10026.1	1.2e-213	722.2
QKI42292.1	1.2e-213	722.2
QRA81254.1	1.2e-213	722.2
QRA85968.1	1.2e-213	722.2
QRB03117.1	1.2e-213	722.2
QRB07673.1	1.2e-213	722.2
QRB18878.1	1.2e-213	722.2
QRB37952.1	1.2e-213	722.2
QRB61531.1	1.2e-213	722.2
ULK11142.1	1.2e-213	722.1
ULK15883.1	1.2e-213	722.1
AKZ82378.1	1.3e-213	722.1
QFH34128.1	1.3e-213	722.1
QFH98711.1	1.3e-213	722.1
APR31220.1	1.3e-213	722.0
ARC42248.1	1.3e-213	722.0
ATX00815.1	1.3e-213	722.0
URN99147.1	1.3e-213	722.0
ATX97747.1	1.4e-213	722.0
AUU28511.1	1.4e-213	722.0
AYL44542.1	1.4e-213	722.0
QJT77865.1	1.4e-213	722.0
QKX84011.1	1.4e-213	722.0
ANZ89732.1	1.4e-213	721.9
AOI29132.1	1.4e-213	721.9
ASG46798.1	1.4e-213	721.9
AUZ71905.1	1.4e-213	721.9
AVQ91377.1	1.4e-213	721.9
AXZ50640.1	1.4e-213	721.9
AYL54089.1	1.4e-213	721.9
AYL59131.1	1.4e-213	721.9
AYL77780.1	1.4e-213	721.9
AYY44774.1	1.4e-213	721.9
CAD5360511.1	1.4e-213	721.9
QAT72622.1	1.4e-213	721.9
QCW54190.1	1.4e-213	721.9
QDE42421.1	1.4e-213	721.9
QFH77594.1	1.4e-213	721.9
QFH82449.1	1.4e-213	721.9
QFX87822.1	1.4e-213	721.9
QGJ38951.1	1.4e-213	721.9
QGJ44989.1	1.4e-213	721.9
QGJ52509.1	1.4e-213	721.9
QHE01035.1	1.4e-213	721.9
QHI85108.1	1.4e-213	721.9
QHX01982.1	1.4e-213	721.9
QIH71237.1	1.4e-213	721.9
QJI71299.1	1.4e-213	721.9
QLD09660.1	1.4e-213	721.9
QLD38648.1	1.4e-213	721.9
QLV32902.1	1.4e-213	721.9
QNB21415.1	1.4e-213	721.9
QSB79567.1	1.4e-213	721.9
QSB85072.1	1.4e-213	721.9
QSB94527.1	1.4e-213	721.9
QSF24741.1	1.4e-213	721.9
VDZ66011.1	1.4e-213	721.9
ANE60102.1	1.4e-213	721.9
APJ63385.1	1.4e-213	721.9
APJ90279.1	1.4e-213	721.9
APJ96102.1	1.4e-213	721.9
APK24996.1	1.4e-213	721.9
APL72526.1	1.4e-213	721.9
ASL29534.1	1.4e-213	721.9
ULI23643.1	1.4e-213	721.9
ULI61984.1	1.4e-213	721.9
ULK73365.1	1.4e-213	721.9
ULK84504.1	1.4e-213	721.9
AKL18904.1	1.4e-213	721.9
AKL57251.1	1.4e-213	721.9
ASK01507.1	1.4e-213	721.9
AYL49065.1	1.4e-213	721.9
AYY49657.1	1.4e-213	721.9
QAR67495.1	1.4e-213	721.9
QBI28378.1	1.4e-213	721.9
QBL01166.1	1.4e-213	721.9
QFI13438.1	1.4e-213	721.9
QFI29804.1	1.4e-213	721.9
QLN75424.1	1.4e-213	721.9
QMI75775.1	1.4e-213	721.9
QNB41784.1	1.4e-213	721.9
QNC76489.1	1.4e-213	721.9
QNC96265.1	1.4e-213	721.9
QND01411.1	1.4e-213	721.9
QND11820.1	1.4e-213	721.9
AEN66982.1	1.5e-213	721.9
AVE57536.1	1.5e-213	721.9
BCL50647.1	1.5e-213	721.9
AAN45305.1	1.5e-213	721.9
AAP18893.1	1.5e-213	721.9
ADA76168.1	1.5e-213	721.9
AIL38216.1	1.5e-213	721.9
AIL43150.1	1.5e-213	721.9
AKK56280.1	1.5e-213	721.9
AMM77189.1	1.5e-213	721.9
AMN60130.1	1.5e-213	721.9
AMN64959.1	1.5e-213	721.9
ASQ55273.1	1.5e-213	721.9
ASQ59083.1	1.5e-213	721.9
ASQ61848.1	1.5e-213	721.9
ASQ80082.1	1.5e-213	721.9
ATH69983.1	1.5e-213	721.9
AXC58442.1	1.5e-213	721.9
AYV05050.1	1.5e-213	721.9
AZG49216.1	1.5e-213	721.9
CDX09274.1	1.5e-213	721.9
QBQ20877.1	1.5e-213	721.9
QEO94343.1	1.5e-213	721.9
QGK10897.1	1.5e-213	721.9
QGU50923.1	1.5e-213	721.9
QGU58934.1	1.5e-213	721.9
QGU70931.1	1.5e-213	721.9
QGU74976.1	1.5e-213	721.9
QKV82385.1	1.5e-213	721.9
QKW68447.1	1.5e-213	721.9
QKX26776.1	1.5e-213	721.9
QLG54464.1	1.5e-213	721.9
UON88369.1	1.5e-213	721.9
UPR44111.1	1.5e-213	721.9
QIO42011.1	1.5e-213	721.9
SAY92328.1	1.5e-213	721.9
SAZ12405.1	1.5e-213	721.9
AKL02188.1	1.5e-213	721.9
QHQ01790.1	1.5e-213	721.9
QKN83778.1	1.5e-213	721.9
QMI03042.1	1.5e-213	721.8
QLO96318.1	1.5e-213	721.8
QED54435.1	1.6000000000000002e-213	721.8
AZU73714.1	1.6000000000000002e-213	721.7
AZU78158.1	1.6000000000000002e-213	721.7
QSW35343.1	1.7e-213	721.7
QWW79735.1	1.7e-213	721.7
QIV72258.1	1.7e-213	721.7
QIV75325.1	1.7e-213	721.7
QLN30547.1	1.7e-213	721.7
AVJ76900.1	1.7e-213	721.7
QEP81904.1	1.7e-213	721.7
UMV18854.1	1.7e-213	721.7
VED04503.1	1.7e-213	721.7
APA24156.1	1.8e-213	721.6
AMA05395.1	1.8e-213	721.6
QLO49537.1	1.8e-213	721.6
QLR30771.1	1.8e-213	721.6
AHW96484.1	1.9e-213	721.5
AVG35775.1	1.9e-213	721.5
AZL64101.1	1.9e-213	721.5
QLV61515.1	1.9e-213	721.5
QLY67155.1	1.9e-213	721.5
QQE39650.1	1.9e-213	721.5
QVK36618.1	1.9e-213	721.5
UAN17466.1	1.9e-213	721.5
UNG05073.1	1.9e-213	721.5
UOY51254.1	1.9e-213	721.5
UOY61305.1	1.9e-213	721.5
QMI61450.1	2e-213	721.5
AJB69207.1	2e-213	721.5
QPO55994.1	2e-213	721.5
QPO61456.1	2e-213	721.5
QPO65075.1	2e-213	721.5
QPP02131.1	2e-213	721.5
UAS94765.1	2e-213	721.5
AOP76250.1	2.1000000000000002e-213	721.4
ASO99798.1	2.1000000000000002e-213	721.4
AXO49482.1	2.1000000000000002e-213	721.4
QFI32493.1	2.1000000000000002e-213	721.4
QQH00310.1	2.1000000000000002e-213	721.4
QQH05383.1	2.1000000000000002e-213	721.4
UNC48201.1	2.1000000000000002e-213	721.4
BBP15073.1	2.1000000000000002e-213	721.4
ARZ78811.1	2.3e-213	721.2
QEQ46213.1	2.3e-213	721.2
ABP62649.1	2.4e-213	721.2
BBS39267.1	2.4e-213	721.2
QPK00439.1	2.4e-213	721.2
ASD61477.1	2.4e-213	721.2
QJB54322.1	2.5000000000000002e-213	721.1
AHM32286.1	2.5000000000000002e-213	721.1
AHM36830.1	2.5000000000000002e-213	721.1
AHM41429.1	2.5000000000000002e-213	721.1
QEP58868.1	2.5000000000000002e-213	721.1
QEQ85288.1	2.5000000000000002e-213	721.1
CAR19112.1	2.8e-213	721.0
ABV11309.1	2.8e-213	721.0
AYY73367.1	2.8e-213	721.0
CAH6195227.1	2.8e-213	721.0
CDZ82067.1	2.8e-213	721.0
QCQ73408.1	2.8e-213	721.0
QEU25834.1	2.8e-213	721.0
QJI76873.1	2.8e-213	721.0
QVV65433.1	2.8e-213	721.0
ABB68268.1	3e-213	720.9
ACD08480.1	3e-213	720.9
AKI68791.1	3e-213	720.9
QGH85586.1	3e-213	720.9
QKX27846.1	3e-213	720.9
QNC51700.1	3e-213	720.9
QNC59509.1	3e-213	720.9
AJB60760.1	3e-213	720.9
QOR49101.1	3e-213	720.9
AGY86452.1	3e-213	720.9
AJO85846.1	3e-213	720.9
ALT51715.1	3e-213	720.9
ALX54673.1	3e-213	720.9
ALX59892.1	3e-213	720.9
ALX64672.1	3e-213	720.9
AML07060.1	3e-213	720.9
AML11706.1	3e-213	720.9
AML16728.1	3e-213	720.9
AML21665.1	3e-213	720.9
AMM38771.1	3e-213	720.9
AMQ53587.1	3e-213	720.9
AMX13543.1	3e-213	720.9
AMX31354.1	3e-213	720.9
AMX34071.1	3e-213	720.9
AMX41863.1	3e-213	720.9
ANK04328.1	3e-213	720.9
ANK50966.1	3e-213	720.9
AQV25765.1	3e-213	720.9
AQV57097.1	3e-213	720.9
AQV64072.1	3e-213	720.9
AQV74242.1	3e-213	720.9
AQV85341.1	3e-213	720.9
AQV99893.1	3e-213	720.9
AQW07032.1	3e-213	720.9
AQW11747.1	3e-213	720.9
AQW19688.1	3e-213	720.9
ARA66390.1	3e-213	720.9
ARR66263.1	3e-213	720.9
ART41845.1	3e-213	720.9
ARX23866.1	3e-213	720.9
ASA45123.1	3e-213	720.9
ASC16972.1	3e-213	720.9
ATV48712.1	3e-213	720.9
AVN37459.1	3e-213	720.9
AWO27491.1	3e-213	720.9
AWR76371.1	3e-213	720.9
AWZ79537.1	3e-213	720.9
AXZ01010.1	3e-213	720.9
AXZ80670.1	3e-213	720.9
AZH41321.1	3e-213	720.9
AZH56687.1	3e-213	720.9
AZH61976.1	3e-213	720.9
AZH67370.1	3e-213	720.9
AZH87579.1	3e-213	720.9
AZU44131.1	3e-213	720.9
BAI57174.1	3e-213	720.9
BBF17212.1	3e-213	720.9
BBQ97504.1	3e-213	720.9
BBS70055.1	3e-213	720.9
BBU73084.1	3e-213	720.9
BBU92685.1	3e-213	720.9
CDN84616.1	3e-213	720.9
QAV64276.1	3e-213	720.9
QAY46790.1	3e-213	720.9
QAY51483.1	3e-213	720.9
QAZ93203.1	3e-213	720.9
QBC15459.1	3e-213	720.9
QBG45025.1	3e-213	720.9
QCX63055.1	3e-213	720.9
QGA34517.1	3e-213	720.9
QIL96698.1	3e-213	720.9
QIM06271.1	3e-213	720.9
QGU17295.1	3.1000000000000005e-213	720.8
CAH6192177.1	3.2000000000000004e-213	720.8
QLM97735.1	3.2000000000000004e-213	720.8
QIY46301.1	3.4e-213	720.7
QKX20841.1	3.4e-213	720.7
AVY97130.1	3.5e-213	720.7
QMM54757.1	3.5e-213	720.7
UAN31685.1	3.5e-213	720.7
AUU83196.1	3.6e-213	720.6
QGW19094.1	3.6e-213	720.6
QVV61977.1	3.6e-213	720.6
URM22794.1	3.6e-213	720.6
ATG02994.1	3.6e-213	720.6
VDZ91213.1	3.6e-213	720.6
QGU63476.1	3.7e-213	720.6
QGU67811.1	3.7e-213	720.6
BAI33073.1	3.7e-213	720.6
UAN36256.1	3.8e-213	720.6
QCZ39321.1	3.8e-213	720.5
UKJ21566.1	3.8e-213	720.5
AXZ75438.1	3.9e-213	720.5
AQV46548.1	4e-213	720.5
AUY75381.1	4e-213	720.5
AFM62135.1	4.1000000000000004e-213	720.4
ASQ20199.1	4.1000000000000004e-213	720.4
AVL21021.1	4.1000000000000004e-213	720.4
QCC90146.1	4.1000000000000004e-213	720.4
QCC95144.1	4.1000000000000004e-213	720.4
QCD12907.1	4.1000000000000004e-213	720.4
QGN44891.1	4.1000000000000004e-213	720.4
QUG49941.1	4.1000000000000004e-213	720.4
UDG00755.1	4.1000000000000004e-213	720.4
AXT83067.1	4.1000000000000004e-213	720.4
AYL73117.1	4.1000000000000004e-213	720.4
AJB79984.1	4.4e-213	720.3
ATW90656.1	4.4e-213	720.3
AVO81899.1	4.4e-213	720.3
AXQ35057.1	4.4e-213	720.3
AYU96252.1	4.4e-213	720.3
QFH53150.1	4.4e-213	720.3
QGR10990.1	4.4e-213	720.3
QOD35230.1	4.4e-213	720.3
QPD66422.1	4.4e-213	720.3
QQA67411.1	4.4e-213	720.3
QSS35211.1	4.4e-213	720.3
AVP27797.1	4.5e-213	720.3
QBF85713.1	4.7e-213	720.2
QEY57292.1	4.7e-213	720.2
QFH51997.1	4.7e-213	720.2
QIG30822.1	4.7e-213	720.2
QIM44796.1	4.7e-213	720.2
QNP33884.1	4.7e-213	720.2
UFM69435.1	4.7e-213	720.2
ASE82440.1	4.7e-213	720.2
ATF99709.1	4.7e-213	720.2
AVE66592.1	4.7e-213	720.2
BDG86852.1	4.7e-213	720.2
BDG91658.1	4.7e-213	720.2
QXM20916.1	4.8e-213	720.2
QIK15996.1	4.8e-213	720.2
QNC63949.1	4.8e-213	720.2
UIW18133.1	4.8e-213	720.2
QBC00730.1	5e-213	720.2
UNK61242.1	5.1000000000000004e-213	720.1
AWF30941.1	5.2e-213	720.1
QEU14099.1	5.2e-213	720.1
QMI65836.1	5.2e-213	720.1
QMI70987.1	5.2e-213	720.1
QKA61236.1	5.6e-213	720.0
QAZ81973.1	5.6e-213	720.0
QEL47557.1	6.200000000000001e-213	719.9
AXF61448.1	6.200000000000001e-213	719.8
QGU12741.1	6.200000000000001e-213	719.8
QYG86771.1	6.200000000000001e-213	719.8
AUY39567.1	6.3e-213	719.8
QIG35189.1	6.3e-213	719.8
AYN28107.1	6.3e-213	719.8
QCZ27086.1	6.6e-213	719.8
ALL19589.1	6.6e-213	719.7
AUM05640.1	6.6e-213	719.7
BBJ60731.1	6.6e-213	719.7
BBJ65135.1	6.6e-213	719.7
BBT47096.1	6.6e-213	719.7
BBW48092.1	6.6e-213	719.7
BBZ89717.1	6.6e-213	719.7
BCP72292.1	6.6e-213	719.7
QBB07249.1	6.6e-213	719.7
QYD26710.1	6.6e-213	719.7
QYH14983.1	6.6e-213	719.7
UBM20886.1	6.6e-213	719.7
UOZ18335.1	6.6e-213	719.7
VEA08014.1	6.8e-213	719.7
AGS64422.1	6.9e-213	719.7
AVE72994.1	6.9e-213	719.7
QKZ96905.1	6.9e-213	719.7
AXF66720.1	7.100000000000001e-213	719.6
UMU28166.1	7.100000000000001e-213	719.6
ATY25181.1	7.2e-213	719.6
ALZ94640.1	7.2e-213	719.6
QFH67149.1	7.2e-213	719.6
QGP85863.1	7.2e-213	719.6
QLR45244.1	7.300000000000001e-213	719.6
QDD42463.1	7.4e-213	719.6
QJY75675.1	7.4e-213	719.6
VDY46160.1	7.4e-213	719.6
VEA49453.1	7.4e-213	719.6
UOY70621.1	7.6e-213	719.6
BBT88527.1	7.8e-213	719.5
UCT08529.1	8.8e-213	719.3
UQC73064.1	8.8e-213	719.3
QLA68341.1	8.900000000000001e-213	719.3
QHD92711.1	9.100000000000001e-213	719.3
QMI39602.1	9.300000000000001e-213	719.3
QMI43664.1	9.300000000000001e-213	719.3
QDK18452.1	9.4e-213	719.3
AET55755.1	9.4e-213	719.2
AGU66252.1	9.4e-213	719.2
AKW13170.1	9.4e-213	719.2
CAR39304.1	9.4e-213	719.2
CDS69163.1	9.4e-213	719.2
BCT21088.1	9.5e-213	719.2
QGW89191.1	9.800000000000001e-213	719.2
QIR24941.1	9.800000000000001e-213	719.2
ADF64515.1	1.0000000000000001e-212	719.2
QLA62623.1	1.0000000000000001e-212	719.2
ASI18701.1	1.0000000000000001e-212	719.2
AVJ11272.1	1.0000000000000001e-212	719.2
QEF70224.1	1.0000000000000001e-212	719.2
QEQ80801.1	1.0000000000000001e-212	719.2
UJD96583.1	1.0000000000000001e-212	719.1
AAL22777.1	1.0000000000000001e-212	719.1
ACY91094.1	1.0000000000000001e-212	719.1
ADX19710.1	1.0000000000000001e-212	719.1
AEF09751.1	1.0000000000000001e-212	719.1
AGK11559.1	1.0000000000000001e-212	719.1
AGQ69696.1	1.0000000000000001e-212	719.1
AGQ84116.1	1.0000000000000001e-212	719.1
AHW15408.1	1.0000000000000001e-212	719.1
AHW26331.1	1.0000000000000001e-212	719.1
AHX79642.1	1.0000000000000001e-212	719.1
AIE07900.1	1.0000000000000001e-212	719.1
AIL22448.1	1.0000000000000001e-212	719.1
AKF91561.1	1.0000000000000001e-212	719.1
AKH09551.1	1.0000000000000001e-212	719.1
ALE64377.1	1.0000000000000001e-212	719.1
ALO84906.1	1.0000000000000001e-212	719.1
ALO89486.1	1.0000000000000001e-212	719.1
AMG25667.1	1.0000000000000001e-212	719.1
AML91126.1	1.0000000000000001e-212	719.1
AML96996.1	1.0000000000000001e-212	719.1
AMM01761.1	1.0000000000000001e-212	719.1
AMP81076.1	1.0000000000000001e-212	719.1
AMW97190.1	1.0000000000000001e-212	719.1
AMY76654.1	1.0000000000000001e-212	719.1
AMY81253.1	1.0000000000000001e-212	719.1
AMY85790.1	1.0000000000000001e-212	719.1
AMY90646.1	1.0000000000000001e-212	719.1
AMY95037.1	1.0000000000000001e-212	719.1
AMZ09609.1	1.0000000000000001e-212	719.1
AMZ14100.1	1.0000000000000001e-212	719.1
AMZ18543.1	1.0000000000000001e-212	719.1
AMZ22839.1	1.0000000000000001e-212	719.1
AMZ27319.1	1.0000000000000001e-212	719.1
AMZ31912.1	1.0000000000000001e-212	719.1
AMZ36421.1	1.0000000000000001e-212	719.1
AMZ40898.1	1.0000000000000001e-212	719.1
AMZ45706.1	1.0000000000000001e-212	719.1
AMZ50437.1	1.0000000000000001e-212	719.1
AMZ54985.1	1.0000000000000001e-212	719.1
AMZ59847.1	1.0000000000000001e-212	719.1
AMZ64495.1	1.0000000000000001e-212	719.1
AMZ69240.1	1.0000000000000001e-212	719.1
ARE54631.1	1.0000000000000001e-212	719.1
ASE69319.1	1.0000000000000001e-212	719.1
ASF66832.1	1.0000000000000001e-212	719.1
AVL59725.1	1.0000000000000001e-212	719.1
AVL65861.1	1.0000000000000001e-212	719.1
AWO06758.1	1.0000000000000001e-212	719.1
AWO09832.1	1.0000000000000001e-212	719.1
AWO51278.1	1.0000000000000001e-212	719.1
AWO54650.1	1.0000000000000001e-212	719.1
AZU05499.1	1.0000000000000001e-212	719.1
BAJ39025.1	1.0000000000000001e-212	719.1
BAP09897.1	1.0000000000000001e-212	719.1
CBG26916.1	1.0000000000000001e-212	719.1
CBW19977.1	1.0000000000000001e-212	719.1
CCW76644.1	1.0000000000000001e-212	719.1
CDG09954.1	1.0000000000000001e-212	719.1
QCG26633.1	1.0000000000000001e-212	719.1
QDD33245.1	1.0000000000000001e-212	719.1
QGR48753.1	1.0000000000000001e-212	719.1
QKX32710.1	1.0000000000000001e-212	719.1
QQB57435.1	1.0000000000000001e-212	719.1
QQH33707.1	1.0000000000000001e-212	719.1
QQH88853.1	1.0000000000000001e-212	719.1
QQI49220.1	1.0000000000000001e-212	719.1
QQI67757.1	1.0000000000000001e-212	719.1
QQI86224.1	1.0000000000000001e-212	719.1
QQJ09736.1	1.0000000000000001e-212	719.1
QQJ26440.1	1.0000000000000001e-212	719.1
SBL21745.1	1.0000000000000001e-212	719.1
QQJ33564.1	1.0000000000000001e-212	719.1
AMJ68748.1	1.0000000000000001e-212	719.1
BBI97651.1	1.1e-212	719.1
AAV79550.1	1.1e-212	719.1
ABX70177.1	1.1e-212	719.1
ACF69242.1	1.1e-212	719.1
ACF89798.1	1.1e-212	719.1
ACH73921.1	1.1e-212	719.1
AFH43426.1	1.1e-212	719.1
AGF83098.1	1.1e-212	719.1
AGQ62754.1	1.1e-212	719.1
AGQ71407.1	1.1e-212	719.1
AGQ78167.1	1.1e-212	719.1
AGX12369.1	1.1e-212	719.1
AHB95756.1	1.1e-212	719.1
AHO01732.1	1.1e-212	719.1
AHO03229.1	1.1e-212	719.1
AHO08130.1	1.1e-212	719.1
AHO13866.1	1.1e-212	719.1
AHO18653.1	1.1e-212	719.1
AHO25499.1	1.1e-212	719.1
AHO30904.1	1.1e-212	719.1
AHO35305.1	1.1e-212	719.1
AHO39736.1	1.1e-212	719.1
AHO44016.1	1.1e-212	719.1
AHO48297.1	1.1e-212	719.1
AHO52844.1	1.1e-212	719.1
AHO57170.1	1.1e-212	719.1
AHO61541.1	1.1e-212	719.1
AHO65871.1	1.1e-212	719.1
AHO70213.1	1.1e-212	719.1
AHO91701.1	1.1e-212	719.1
AHO96021.1	1.1e-212	719.1
AHP00295.1	1.1e-212	719.1
AHP04562.1	1.1e-212	719.1
AHP08889.1	1.1e-212	719.1
AHP13161.1	1.1e-212	719.1
AHP17432.1	1.1e-212	719.1
AHP21770.1	1.1e-212	719.1
AHP26048.1	1.1e-212	719.1
AHP30382.1	1.1e-212	719.1
AHP34675.1	1.1e-212	719.1
AHP38932.1	1.1e-212	719.1
AHP43200.1	1.1e-212	719.1
AHP47543.1	1.1e-212	719.1
AHP54693.1	1.1e-212	719.1
AHP58991.1	1.1e-212	719.1
AHP63083.1	1.1e-212	719.1
AHP67390.1	1.1e-212	719.1
AHP71659.1	1.1e-212	719.1
AHP76030.1	1.1e-212	719.1
AHP80402.1	1.1e-212	719.1
AHP84777.1	1.1e-212	719.1
AHP89050.1	1.1e-212	719.1
AHP93307.1	1.1e-212	719.1
AHP97591.1	1.1e-212	719.1
AHQ01872.1	1.1e-212	719.1
AHQ06153.1	1.1e-212	719.1
AHQ10429.1	1.1e-212	719.1
AHQ14763.1	1.1e-212	719.1
AHQ19041.1	1.1e-212	719.1
AHQ23309.1	1.1e-212	719.1
AHQ27568.1	1.1e-212	719.1
AHQ31820.1	1.1e-212	719.1
AHQ36683.1	1.1e-212	719.1
AHQ38752.1	1.1e-212	719.1
AHQ45593.1	1.1e-212	719.1
AHQ49586.1	1.1e-212	719.1
AHQ53849.1	1.1e-212	719.1
AHQ58137.1	1.1e-212	719.1
AHQ62419.1	1.1e-212	719.1
AHQ66711.1	1.1e-212	719.1
AHQ71132.1	1.1e-212	719.1
AHQ75610.1	1.1e-212	719.1
AHQ79956.1	1.1e-212	719.1
AHQ84238.1	1.1e-212	719.1
AHQ88520.1	1.1e-212	719.1
AHQ92802.1	1.1e-212	719.1
AHQ97081.1	1.1e-212	719.1
AHR04152.1	1.1e-212	719.1
AHR08054.1	1.1e-212	719.1
AHR12456.1	1.1e-212	719.1
AHR16895.1	1.1e-212	719.1
AHR21298.1	1.1e-212	719.1
AHR25701.1	1.1e-212	719.1
AHR29992.1	1.1e-212	719.1
AHR34257.1	1.1e-212	719.1
AHR38554.1	1.1e-212	719.1
AHR42847.1	1.1e-212	719.1
AHR50003.1	1.1e-212	719.1
AHR54281.1	1.1e-212	719.1
AHR58563.1	1.1e-212	719.1
AHR62847.1	1.1e-212	719.1
AHR69616.1	1.1e-212	719.1
AHR73870.1	1.1e-212	719.1
AHR78142.1	1.1e-212	719.1
AHR82417.1	1.1e-212	719.1
AHR85797.1	1.1e-212	719.1
AHR90274.1	1.1e-212	719.1
AHR94554.1	1.1e-212	719.1
AHR98833.1	1.1e-212	719.1
AHS03069.1	1.1e-212	719.1
AHS07357.1	1.1e-212	719.1
AHS11639.1	1.1e-212	719.1
AHS15921.1	1.1e-212	719.1
AHS19843.1	1.1e-212	719.1
AHS23318.1	1.1e-212	719.1
AHS26364.2	1.1e-212	719.1
AHS30163.1	1.1e-212	719.1
AHS34439.1	1.1e-212	719.1
AHS38727.1	1.1e-212	719.1
AHS42635.1	1.1e-212	719.1
AHS46311.1	1.1e-212	719.1
AHS49201.1	1.1e-212	719.1
AHS58170.1	1.1e-212	719.1
AHS64244.1	1.1e-212	719.1
AHS68400.1	1.1e-212	719.1
AHS72609.1	1.1e-212	719.1
AHS74175.2	1.1e-212	719.1
AHS79036.1	1.1e-212	719.1
AHS83298.1	1.1e-212	719.1
AHS87333.1	1.1e-212	719.1
AHS91667.1	1.1e-212	719.1
AHS95947.1	1.1e-212	719.1
AHT00216.1	1.1e-212	719.1
AHT04466.1	1.1e-212	719.1
AHT06291.2	1.1e-212	719.1
AHT11235.1	1.1e-212	719.1
AHT15522.1	1.1e-212	719.1
AHT19799.1	1.1e-212	719.1
AHT24036.1	1.1e-212	719.1
AHT28278.1	1.1e-212	719.1
AHT32546.1	1.1e-212	719.1
AHT36795.1	1.1e-212	719.1
AHT40828.1	1.1e-212	719.1
AHT45177.1	1.1e-212	719.1
AHT49455.1	1.1e-212	719.1
AHT53731.1	1.1e-212	719.1
AHT56027.2	1.1e-212	719.1
AHT60853.1	1.1e-212	719.1
AHT65117.1	1.1e-212	719.1
AHT69396.1	1.1e-212	719.1
AHT73676.1	1.1e-212	719.1
AHT77960.1	1.1e-212	719.1
AHT82228.1	1.1e-212	719.1
AHT86503.1	1.1e-212	719.1
AHT90875.1	1.1e-212	719.1
AHT97793.1	1.1e-212	719.1
AHU04464.1	1.1e-212	719.1
AHU08661.1	1.1e-212	719.1
AHU12820.1	1.1e-212	719.1
AHU17054.1	1.1e-212	719.1
AHU21346.1	1.1e-212	719.1
AHU25627.1	1.1e-212	719.1
AHU29899.1	1.1e-212	719.1
AHU34159.1	1.1e-212	719.1
AHU38440.1	1.1e-212	719.1
AHU42640.1	1.1e-212	719.1
AHU46918.1	1.1e-212	719.1
AHU51191.1	1.1e-212	719.1
AHU55286.1	1.1e-212	719.1
AHU59605.1	1.1e-212	719.1
AHU63881.1	1.1e-212	719.1
AHU68159.1	1.1e-212	719.1
AHU72415.1	1.1e-212	719.1
AHU76704.1	1.1e-212	719.1
AHU80987.1	1.1e-212	719.1
AHU94404.1	1.1e-212	719.1
AHU98745.1	1.1e-212	719.1
AHV03076.1	1.1e-212	719.1
AHV07421.1	1.1e-212	719.1
AHV11754.1	1.1e-212	719.1
AHV16128.1	1.1e-212	719.1
AHV20462.1	1.1e-212	719.1
AHV24438.1	1.1e-212	719.1
AHV28726.1	1.1e-212	719.1
AHV33057.1	1.1e-212	719.1
AHV41476.1	1.1e-212	719.1
AHV47500.1	1.1e-212	719.1
AHV51696.1	1.1e-212	719.1
AHV55875.1	1.1e-212	719.1
AHV59390.1	1.1e-212	719.1
AHV64779.1	1.1e-212	719.1
AHV69135.1	1.1e-212	719.1
AHV77133.1	1.1e-212	719.1
AHW04276.1	1.1e-212	719.1
AHW17990.1	1.1e-212	719.1
AHW24268.1	1.1e-212	719.1
AHZ04808.1	1.1e-212	719.1
AIM90037.1	1.1e-212	719.1
AIM94402.1	1.1e-212	719.1
AIN67842.1	1.1e-212	719.1
AJD97721.1	1.1e-212	719.1
AJD99063.1	1.1e-212	719.1
